"","Combined_Key","Country_Region","Province_State","Admin2","UID","Lat","Long_"
"1768","White Pine, Nevada, US","US","Nevada","White Pine",84032033,39.44157041,-114.899966
"1769","Carson City, Nevada, US","US","Nevada","Carson City",84032510,39.15509045,-119.7480219
"1770","Belknap, New Hampshire, US","US","New Hampshire","Belknap",84033001,43.51637314,-71.41684235
"1771","Carroll, New Hampshire, US","US","New Hampshire","Carroll",84033003,43.87498583,-71.20430216
"1772","Cheshire, New Hampshire, US","US","New Hampshire","Cheshire",84033005,42.92015988,-72.25311043
"1773","Coos, New Hampshire, US","US","New Hampshire","Coos",84033007,44.69063265,-71.30633239
"1774","Grafton, New Hampshire, US","US","New Hampshire","Grafton",84033009,43.93779815,-71.82057197
"1775","Hillsborough, New Hampshire, US","US","New Hampshire","Hillsborough",84033011,42.91537785,-71.7200253
"1776","Merrimack, New Hampshire, US","US","New Hampshire","Merrimack",84033013,43.29662971,-71.6811573
"1777","Rockingham, New Hampshire, US","US","New Hampshire","Rockingham",84033015,42.98499744,-71.12883377
"1778","Strafford, New Hampshire, US","US","New Hampshire","Strafford",84033017,43.291833,-71.02336013
"1779","Sullivan, New Hampshire, US","US","New Hampshire","Sullivan",84033019,43.36094111,-72.22203125
"1780","Atlantic, New Jersey, US","US","New Jersey","Atlantic",84034001,39.47538693,-74.65848483
"1781","Bergen, New Jersey, US","US","New Jersey","Bergen",84034003,40.96010917,-74.07164325
"1782","Burlington, New Jersey, US","US","New Jersey","Burlington",84034005,39.87681124,-74.66927768
"1783","Camden, New Jersey, US","US","New Jersey","Camden",84034007,39.80343818,-74.96388753
"1784","Cape May, New Jersey, US","US","New Jersey","Cape May",84034009,39.15008829,-74.80170244
"1785","Cumberland, New Jersey, US","US","New Jersey","Cumberland",84034011,39.37199394,-75.10712559
"1786","Essex, New Jersey, US","US","New Jersey","Essex",84034013,40.78681335,-74.24657979
"1787","Gloucester, New Jersey, US","US","New Jersey","Gloucester",84034015,39.71581067,-75.13995546
"1788","Hudson, New Jersey, US","US","New Jersey","Hudson",84034017,40.73766234,-74.07515667
"1789","Hunterdon, New Jersey, US","US","New Jersey","Hunterdon",84034019,40.56335249,-74.91284156
"1790","Mercer, New Jersey, US","US","New Jersey","Mercer",84034021,40.28047017,-74.70479631
"1791","Middlesex, New Jersey, US","US","New Jersey","Middlesex",84034023,40.43629879,-74.41426991
"1792","Monmouth, New Jersey, US","US","New Jersey","Monmouth",84034025,40.26549699,-74.22240686
"1793","Morris, New Jersey, US","US","New Jersey","Morris",84034027,40.86095313,-74.5455371
"1794","Ocean, New Jersey, US","US","New Jersey","Ocean",84034029,39.8895449,-74.28089251
"1795","Passaic, New Jersey, US","US","New Jersey","Passaic",84034031,41.03238628,-74.29954144
"1796","Salem, New Jersey, US","US","New Jersey","Salem",84034033,39.58719656,-75.3469663
"1797","Somerset, New Jersey, US","US","New Jersey","Somerset",84034035,40.56465737,-74.61683016
"1798","Sussex, New Jersey, US","US","New Jersey","Sussex",84034037,41.13891592,-74.69118243
"1799","Union, New Jersey, US","US","New Jersey","Union",84034039,40.65835409,-74.30680092
"1800","Warren, New Jersey, US","US","New Jersey","Warren",84034041,40.85951833,-74.99556527
"1801","Bernalillo, New Mexico, US","US","New Mexico","Bernalillo",84035001,35.05163625,-106.6703554
"1802","Catron, New Mexico, US","US","New Mexico","Catron",84035003,33.91514144,-108.4046587
"1803","Chaves, New Mexico, US","US","New Mexico","Chaves",84035005,33.36406072,-104.4665365
"1804","Cibola, New Mexico, US","US","New Mexico","Cibola",84035006,34.91131525,-107.998876
"1805","Colfax, New Mexico, US","US","New Mexico","Colfax",84035007,36.60569702,-104.6472674
"1806","Curry, New Mexico, US","US","New Mexico","Curry",84035009,34.57421077,-103.3468876
"1807","De Baca, New Mexico, US","US","New Mexico","De Baca",84035011,34.34274529,-104.4117842
"1808","Dona Ana, New Mexico, US","US","New Mexico","Dona Ana",84035013,32.35275771,-106.8329387
"1809","Eddy, New Mexico, US","US","New Mexico","Eddy",84035015,32.47167456,-104.3053527
"1810","Grant, New Mexico, US","US","New Mexico","Grant",84035017,32.73911281,-108.3827845
"1811","Guadalupe, New Mexico, US","US","New Mexico","Guadalupe",84035019,34.86319296,-104.790669
"1812","Harding, New Mexico, US","US","New Mexico","Harding",84035021,35.85751555,-103.8220938
"1813","Hidalgo, New Mexico, US","US","New Mexico","Hidalgo",84035023,31.91383467,-108.7151824
"1814","Lea, New Mexico, US","US","New Mexico","Lea",84035025,32.79215361,-103.4123733
"1815","Lincoln, New Mexico, US","US","New Mexico","Lincoln",84035027,33.74526079,-105.4586166
"1816","Los Alamos, New Mexico, US","US","New Mexico","Los Alamos",84035028,35.86631386,-106.3134985
"1817","Luna, New Mexico, US","US","New Mexico","Luna",84035029,32.18179341,-107.7508826
"1818","McKinley, New Mexico, US","US","New Mexico","McKinley",84035031,35.5800772,-108.262245
"1819","Mora, New Mexico, US","US","New Mexico","Mora",84035033,36.01095101,-104.9497716
"1820","Otero, New Mexico, US","US","New Mexico","Otero",84035035,32.61348406,-105.7417604
"1821","Quay, New Mexico, US","US","New Mexico","Quay",84035037,35.10403332,-103.5481727
"1822","Rio Arriba, New Mexico, US","US","New Mexico","Rio Arriba",84035039,36.51072137,-106.6931674
"1823","Roosevelt, New Mexico, US","US","New Mexico","Roosevelt",84035041,34.02097406,-103.4799493
"1824","Sandoval, New Mexico, US","US","New Mexico","Sandoval",84035043,35.68862401,-106.8687803
"1825","San Juan, New Mexico, US","US","New Mexico","San Juan",84035045,36.50838318,-108.320437
"1826","San Miguel, New Mexico, US","US","New Mexico","San Miguel",84035047,35.48014807,-104.8163562
"1827","Santa Fe, New Mexico, US","US","New Mexico","Santa Fe",84035049,35.50708973,-105.9774716
"1828","Sierra, New Mexico, US","US","New Mexico","Sierra",84035051,33.13028233,-107.1925893
"1829","Socorro, New Mexico, US","US","New Mexico","Socorro",84035053,34.00715494,-106.9298354
"1830","Taos, New Mexico, US","US","New Mexico","Taos",84035055,36.58006022,-105.6310198
"1831","Torrance, New Mexico, US","US","New Mexico","Torrance",84035057,34.64048375,-105.8508949
"1832","Union, New Mexico, US","US","New Mexico","Union",84035059,36.48126404,-103.4709624
"1833","Valencia, New Mexico, US","US","New Mexico","Valencia",84035061,34.71669834,-106.8103733
"1834","Albany, New York, US","US","New York","Albany",84036001,42.60060306,-73.97723916
"1835","Allegany, New York, US","US","New York","Allegany",84036003,42.25748406,-78.02750466
"1836","Bronx, New York, US","US","New York","Bronx",84036005,40.85209301,-73.86282755
"1837","Broome, New York, US","US","New York","Broome",84036007,42.15903158,-75.81326086
"1838","Cattaraugus, New York, US","US","New York","Cattaraugus",84036009,42.24778241,-78.67923096
"1839","Cayuga, New York, US","US","New York","Cayuga",84036011,42.91261714,-76.55731592
"1840","Chautauqua, New York, US","US","New York","Chautauqua",84036013,42.2276921,-79.36691763
"1841","Chemung, New York, US","US","New York","Chemung",84036015,42.13891056,-76.7638805
"1842","Chenango, New York, US","US","New York","Chenango",84036017,42.49430041,-75.60887553
"1843","Clinton, New York, US","US","New York","Clinton",84036019,44.74530905,-73.67875352
"1844","Columbia, New York, US","US","New York","Columbia",84036021,42.24819348,-73.63089095
"1845","Cortland, New York, US","US","New York","Cortland",84036023,42.59509207,-76.07048931
"1846","Delaware, New York, US","US","New York","Delaware",84036025,42.19837623,-74.96709306
"1847","Dutchess, New York, US","US","New York","Dutchess",84036027,41.7648606,-73.74356679
"1848","Erie, New York, US","US","New York","Erie",84036029,42.76249024,-78.73063652
"1849","Essex, New York, US","US","New York","Essex",84036031,44.11630765,-73.77297842
"1850","Franklin, New York, US","US","New York","Franklin",84036033,44.59040891,-74.29926032
"1851","Fulton, New York, US","US","New York","Fulton",84036035,43.11363907,-74.41798804
"1852","Genesee, New York, US","US","New York","Genesee",84036037,43.0022601,-78.19135193
"1853","Greene, New York, US","US","New York","Greene",84036039,42.275797,-74.12384884
"1854","Hamilton, New York, US","US","New York","Hamilton",84036041,43.66146647,-74.49721957
"1855","Herkimer, New York, US","US","New York","Herkimer",84036043,43.42034246,-74.96145307
"1856","Jefferson, New York, US","US","New York","Jefferson",84036045,44.04200959,-75.94653457
"1857","Kings, New York, US","US","New York","Kings",84036047,40.6361825,-73.94935552
"1858","Lewis, New York, US","US","New York","Lewis",84036049,43.7844157,-75.44903992
"1859","Livingston, New York, US","US","New York","Livingston",84036051,42.72596275,-77.77966158
"1860","Madison, New York, US","US","New York","Madison",84036053,42.91653905,-75.67266639
"1861","Monroe, New York, US","US","New York","Monroe",84036055,43.14638895,-77.69322942
"1862","Montgomery, New York, US","US","New York","Montgomery",84036057,42.90123494,-74.44011632
"1863","Nassau, New York, US","US","New York","Nassau",84036059,40.74066522,-73.58941873
"1864","New York City, New York, US","US","New York","New York",84036061,40.7672726,-73.97152637
"1865","Niagara, New York, US","US","New York","Niagara",84036063,43.19898042,-78.74777412
"1866","Oneida, New York, US","US","New York","Oneida",84036065,43.24375382,-75.43710392
"1867","Onondaga, New York, US","US","New York","Onondaga",84036067,43.00491923,-76.19971155
"1868","Ontario, New York, US","US","New York","Ontario",84036069,42.85145728,-77.30874425
"1869","Orange, New York, US","US","New York","Orange",84036071,41.40337468,-74.30240757
"1870","Orleans, New York, US","US","New York","Orleans",84036073,43.2516977,-78.2320066
"1871","Oswego, New York, US","US","New York","Oswego",84036075,43.42778894,-76.14635194
"1872","Otsego, New York, US","US","New York","Otsego",84036077,42.63492579,-75.03151402
"1873","Putnam, New York, US","US","New York","Putnam",84036079,41.42630093,-73.74965532
"1874","Queens, New York, US","US","New York","Queens",84036081,40.71088124,-73.81684712
"1875","Rensselaer, New York, US","US","New York","Rensselaer",84036083,42.71348136,-73.51089874
"1876","Richmond, New York, US","US","New York","Richmond",84036085,40.58582155,-74.14808598
"1877","Rockland, New York, US","US","New York","Rockland",84036087,41.15027894,-74.02560498
"1878","St. Lawrence, New York, US","US","New York","St. Lawrence",84036089,44.4976179,-75.06550039
"1879","Saratoga, New York, US","US","New York","Saratoga",84036091,43.10904162,-73.86653895
"1880","Schenectady, New York, US","US","New York","Schenectady",84036093,42.81668777,-74.05278291
"1881","Schoharie, New York, US","US","New York","Schoharie",84036095,42.58831742,-74.4433903
"1882","Schuyler, New York, US","US","New York","Schuyler",84036097,42.39184015,-76.8773299
"1883","Seneca, New York, US","US","New York","Seneca",84036099,42.78081007,-76.82497064
"1884","Steuben, New York, US","US","New York","Steuben",84036101,42.2689144,-77.3829924
"1885","Suffolk, New York, US","US","New York","Suffolk",84036103,40.88320119,-72.8012172
"1886","Sullivan, New York, US","US","New York","Sullivan",84036105,41.71579493,-74.76394559
"1887","Tioga, New York, US","US","New York","Tioga",84036107,42.16852837,-76.30835812
"1888","Tompkins, New York, US","US","New York","Tompkins",84036109,42.44945765,-76.47229843
"1889","Ulster, New York, US","US","New York","Ulster",84036111,41.89027881,-74.26252104
"1890","Warren, New York, US","US","New York","Warren",84036113,43.56173026,-73.8433699
"1891","Washington, New York, US","US","New York","Washington",84036115,43.31153794,-73.43043448
"1892","Wayne, New York, US","US","New York","Wayne",84036117,43.15494365,-77.02976528
"1893","Westchester, New York, US","US","New York","Westchester",84036119,41.16278376,-73.75741653
"1894","Wyoming, New York, US","US","New York","Wyoming",84036121,42.70145109,-78.22199579
"1895","Yates, New York, US","US","New York","Yates",84036123,42.63505484,-77.10369919
"1896","Alamance, North Carolina, US","US","North Carolina","Alamance",84037001,36.0434701,-79.39976137
"1897","Alexander,North Carolina,US","US","North Carolina","Alexander",84037003,35.9223796,-81.17751948
"1898","Alleghany, North Carolina, US","US","North Carolina","Alleghany",84037005,36.49360862,-81.12857041
"1899","Anson, North Carolina, US","US","North Carolina","Anson",84037007,34.97403241,-80.09953279
"1900","Ashe, North Carolina, US","US","North Carolina","Ashe",84037009,36.43296207,-81.49862729
"1901","Avery, North Carolina, US","US","North Carolina","Avery",84037011,36.07569796,-81.92308483
"1902","Beaufort, North Carolina, US","US","North Carolina","Beaufort",84037013,35.48531943,-76.84325809
"1903","Bertie, North Carolina, US","US","North Carolina","Bertie",84037015,36.0688473,-76.96545943
"1904","Bladen, North Carolina, US","US","North Carolina","Bladen",84037017,34.61296243,-78.56180059
"1905","Brunswick, North Carolina, US","US","North Carolina","Brunswick",84037019,34.070565,-78.22814204
"1906","Buncombe, North Carolina, US","US","North Carolina","Buncombe",84037021,35.61113393,-82.53305
"1907","Burke, North Carolina, US","US","North Carolina","Burke",84037023,35.74989637,-81.70755735
"1908","Cabarrus, North Carolina, US","US","North Carolina","Cabarrus",84037025,35.3877799,-80.55267168
"1909","Caldwell, North Carolina, US","US","North Carolina","Caldwell",84037027,35.95204977,-81.54799522
"1910","Camden, North Carolina, US","US","North Carolina","Camden",84037029,36.33804939,-76.15568396
"1911","Carteret, North Carolina, US","US","North Carolina","Carteret",84037031,34.8932941,-76.54120135
"1912","Caswell, North Carolina, US","US","North Carolina","Caswell",84037033,36.39312665,-79.33353281
"1913","Catawba, North Carolina, US","US","North Carolina","Catawba",84037035,35.66211129,-81.2132617
"1914","Chatham, North Carolina, US","US","North Carolina","Chatham",84037037,35.70394416,-79.25541492
"1915","Cherokee, North Carolina, US","US","North Carolina","Cherokee",84037039,35.1349263,-84.05970864
"1916","Chowan, North Carolina, US","US","North Carolina","Chowan",84037041,36.12908077,-76.60118385
"1917","Clay, North Carolina, US","US","North Carolina","Clay",84037043,35.05704275,-83.74353633
"1918","Cleveland, North Carolina, US","US","North Carolina","Cleveland",84037045,35.33553364,-81.55204486
"1919","Columbus, North Carolina, US","US","North Carolina","Columbus",84037047,34.26744084,-78.65801424
"1920","Craven, North Carolina, US","US","North Carolina","Craven",84037049,35.11833364,-77.08398081
"1921","Cumberland, North Carolina, US","US","North Carolina","Cumberland",84037051,35.04762133,-78.82623165
"1922","Currituck, North Carolina, US","US","North Carolina","Currituck",84037053,36.36123664,-75.95876401
"1923","Dare, North Carolina, US","US","North Carolina","Dare",84037055,35.66520691,-75.71767334
"1924","Davidson, North Carolina, US","US","North Carolina","Davidson",84037057,35.79115496,-80.21256572
"1925","Davie, North Carolina, US","US","North Carolina","Davie",84037059,35.93099927,-80.54496571
"1926","Duplin, North Carolina, US","US","North Carolina","Duplin",84037061,34.93449805,-77.93140529
"1927","Durham, North Carolina, US","US","North Carolina","Durham",84037063,36.03638492,-78.87608331
"1928","Edgecombe, North Carolina, US","US","North Carolina","Edgecombe",84037065,35.91230639,-77.59436892
"1929","Forsyth, North Carolina, US","US","North Carolina","Forsyth",84037067,36.12859861,-80.25459052
"1930","Franklin, North Carolina, US","US","North Carolina","Franklin",84037069,36.081519,-78.28708884
"1931","Gaston, North Carolina, US","US","North Carolina","Gaston",84037071,35.29373559,-81.17477045
"1932","Gates, North Carolina, US","US","North Carolina","Gates",84037073,36.44667547,-76.69749701
"1933","Graham, North Carolina, US","US","North Carolina","Graham",84037075,35.3506925,-83.83369267
"1934","Granville, North Carolina, US","US","North Carolina","Granville",84037077,36.30337451,-78.65184241
"1935","Greene, North Carolina, US","US","North Carolina","Greene",84037079,35.48544173,-77.67578087
"1936","Guilford, North Carolina, US","US","North Carolina","Guilford",84037081,36.07959451,-79.78824948
"1937","Halifax, North Carolina, US","US","North Carolina","Halifax",84037083,36.25669272,-77.6556109
"1938","Harnett, North Carolina, US","US","North Carolina","Harnett",84037085,35.36731853,-78.87243571
"1939","Haywood, North Carolina, US","US","North Carolina","Haywood",84037087,35.55269063,-82.98196486
"1940","Henderson, North Carolina, US","US","North Carolina","Henderson",84037089,35.33788927,-82.4766782
"1941","Hertford, North Carolina, US","US","North Carolina","Hertford",84037091,36.3607755,-76.98104134
"1942","Hoke, North Carolina, US","US","North Carolina","Hoke",84037093,35.01888303,-79.23651674
"1943","Hyde, North Carolina, US","US","North Carolina","Hyde",84037095,35.42017674,-76.15180542
"1944","Iredell, North Carolina, US","US","North Carolina","Iredell",84037097,35.80950511,-80.8743128
"1945","Jackson, North Carolina, US","US","North Carolina","Jackson",84037099,35.28814273,-83.14093385
"1946","Johnston, North Carolina, US","US","North Carolina","Johnston",84037101,35.51745004,-78.36622717
"1947","Jones, North Carolina, US","US","North Carolina","Jones",84037103,35.02254606,-77.35870791
