"","deaths","continentExp","CRPS","confirmed_today","deaths_today","Date","population","confirmed","recovered","imputed","recovered_imputed","active","active_imputed","new_confirmed","net_active","net_active_imputed","new_recovered","new_recovered_imputed","new_deaths","confirmed_pM","active_pM","recovered_pM","deaths_pM","new_confirmed_pM","net_active_pM","new_recovered_pM","new_deaths_pM","recovered_per_confirmed","deaths_per_confirmed","recovered_per_deaths","day_1","day_20","day_100","day_400","day_1000","day_2000","day_5000","day_10000"
"638",521,"Asia","Japan",174,11,2020-05-05,126529100,15231,0,TRUE,0,14710,14710,183.8,165.2,165.2,0,0,18.6,120.375470939096,116.257841081617,0,4.11762985747943,1.45263026450042,1.30562850759232,0,0.147001756908095,,0.0342065524259733,,112,93,74,60,46,34,25,17
"639",543,"Asia","Japan",123,22,2020-05-06,126529100,15354,0,TRUE,0,14811,14811,141.6,128.6,128.6,0,0,13,121.347579331553,117.056076428268,0,4.2915029032847,1.11911014936485,1.01636698593446,0,0.102743163430389,,0.0353653771004299,,113,94,75,61,47,35,26,18
"640",551,"Asia","Japan",109,8,2020-05-07,126529100,15463,0,TRUE,0,14912,14912,114.2,96,96,0,0,18.2,122.209041240315,117.85431177492,0,4.35472946539571,0.902559174134646,0.758718745332101,0,0.143840428802544,,0.0356334475845567,,114,95,76,62,48,36,27,19
"641",557,"Asia","Japan",84,6,2020-05-08,126529100,15547,0,TRUE,0,14990,14990,,,,,,,122.872920142481,118.470770755502,0,4.40214938697896,,,,,,0.0358268476233357,,115,96,77,63,49,37,28,20
"642",601,"Asia","Japan",81,44,2020-05-09,126529100,15628,0,TRUE,0,15027,15027,,,,,,,123.513089083855,118.763193605266,0,4.74989547858951,,,,,,0.0384566163296647,,116,97,78,64,50,38,29,21
"643",970,"America","Mexico",1043,113,2020-04-23,126190788,10544,0,TRUE,0,9574,9574,922.2,815.2,815.2,0,0,107,83.5560199528986,75.8692464936506,0,7.68677345924807,7.30798194239028,6.46005950925673,0,0.84792243313355,,0.0919954476479514,,47,41,36,30,24,18,10,1
"644",1069,"America","Mexico",1089,99,2020-04-24,126190788,11633,0,TRUE,0,10564,10564,1014,895.4,895.4,0,0,118.6,92.1858099499307,83.7145101273161,0,8.47129982261463,8.03545184296654,7.09560510867085,0,0.939846734295692,,0.0918937505372647,,48,42,37,31,25,19,11,2
"645",1221,"America","Mexico",1239,152,2020-04-25,126190788,12872,0,TRUE,0,11651,11651,1035.2,936.4,936.4,0,0,98.8,102.004276255094,92.3284511069065,0,9.67582514818752,8.20345142784907,7.4205099662267,0,0.782941461622381,,0.0948570540708515,,49,43,38,32,26,20,12,3
"646",1305,"America","Mexico",970,84,2020-04-26,126190788,13842,0,TRUE,0,12537,12537,997,904.2,904.2,0,0,92.8,109.691049714342,99.3495658336011,0,10.341483880741,7.90073519471168,7.16534078541454,0,0.735394409297135,,0.0942782834850455,,50,44,39,33,27,21,13,4
"647",1351,"America","Mexico",835,46,2020-04-27,126190788,14677,0,TRUE,0,13326,13326,1023.8,923.8,923.8,0,0,100,116.308014496272,105.602003214371,0,10.7060112819012,8.11311202843111,7.32066115634368,0,0.79245087208743,,0.0920487838114056,,51,45,40,34,28,22,14,5
"648",1434,"America","Mexico",852,83,2020-04-28,126190788,15529,0,TRUE,0,14095,14095,985.4,883.2,883.2,0,0,102.2,123.059695926457,111.695950420723,0,11.3637455057337,7.80881089354954,6.99892610227618,0,0.809884791273353,,0.092343357589027,,52,46,41,35,29,23,15,6
"649",1569,"America","Mexico",1223,135,2020-04-29,126190788,16752,0,TRUE,0,15183,15183,1076.4,965.6,965.6,0,0,110.8,132.751370092086,120.317815909035,0,12.4335541830518,8.5299411871491,7.65190562087622,0,0.878035566272872,,0.0936604584527221,,53,47,42,36,30,24,16,7
"650",1732,"America","Mexico",1047,163,2020-04-30,126190788,17799,0,TRUE,0,16067,16067,1212.4,1088.2,1088.2,0,0,124.2,141.048330722842,127.323081618287,0,13.7252491045543,9.607674373188,8.62345039005541,0,0.984223983132588,,0.0973088375751447,,54,48,43,37,31,25,17,8
"651",1859,"America","Mexico",1425,127,2020-05-01,126190788,19224,0,TRUE,0,17365,17365,1311.8,1186.4,1186.4,0,0,125.4,152.340755650088,137.609093937982,0,14.7316617121053,10.3953705400429,9.40163714644527,0,0.993733393597637,,0.0967020391177695,,55,49,44,38,32,26,18,9
"652",1972,"America","Mexico",1515,113,2020-05-02,126190788,20739,0,TRUE,0,18767,18767,1343.8,1226.8,1226.8,0,0,117,164.346386362212,148.719255164648,0,15.6271311975641,10.6489548191109,9.72178729876859,0,0.927167520342293,,0.095086551907035,,56,50,45,39,33,27,19,10
"653",2061,"America","Mexico",1349,89,2020-05-03,126190788,22088,0,TRUE,0,20027,20027,1421.2,1313.4,1313.4,0,0,107.8,175.036548626672,158.70413615295,0,16.3324124737219,11.2623117941066,10.4080497539963,0,0.85426204011025,,0.0933085838464325,,57,51,46,40,34,28,20,11
"654",2154,"America","Mexico",1383,93,2020-05-04,126190788,23471,0,TRUE,0,21317,21317,1360.2,1230.6,1230.6,0,0,129.6,185.996144187641,168.926752402877,0,17.0693917847632,10.7789167621332,9.75190043190792,0,1.02701633022531,,0.0917728260406459,,58,52,47,41,35,29,21,12
"655",2271,"America","Mexico",1434,117,2020-05-05,126190788,24905,0,TRUE,0,22634,22634,1379,1232.6,1232.6,0,0,146.4,197.359889693374,179.363330388269,0,17.9965593051055,10.9278975260857,9.76774944934967,0,1.160148076736,,0.0911865087331861,,59,53,48,42,36,30,22,13
"656",2507,"America","Mexico",1120,236,2020-05-06,126190788,26025,0,TRUE,0,23518,23518,1505.6,1325.6,1325.6,0,0,180,206.235339460754,186.368596097522,0,19.8667433632319,11.9311403301483,10.504728760391,0,1.42641156975737,,0.0963304514889529,,60,54,49,43,37,31,23,14
"657",2704,"America","Mexico",1609,197,2020-05-07,126190788,27634,0,TRUE,0,24930,24930,1610.2,1409,1409,0,0,201.2,218.98587399264,197.558002411396,0,21.4278715812441,12.7600439423518,11.1656327877119,0,1.59441115463991,,0.097850474053702,,61,55,50,44,38,32,24,15
"658",2961,"America","Mexico",1982,257,2020-05-08,126190788,29616,0,TRUE,0,26655,26655,,,,,,,234.692250277413,211.227779954904,0,23.4644703225088,,,,,,0.0999797406807131,,62,56,51,45,39,33,25,16
"659",3160,"America","Mexico",1906,199,2020-05-09,126190788,31522,0,TRUE,0,28362,28362,,,,,,,249.7963638994,224.754916341437,0,25.0414475579628,,,,,,0.100247446228031,,63,57,52,46,40,34,26,17
"660",771,"Europe","Netherlands",1104,132,2020-03-30,17231017,10866,0,TRUE,0,10095,10095,1032.8,911.8,911.8,0,0,121,630.607003637684,585.862111330979,0,44.7448923067048,59.9384238318609,52.9162033790577,0,7.02222045280322,,0.0709552733296521,,32,27,24,19,15,12,6,1
"661",864,"Europe","Netherlands",884,93,2020-03-31,17231017,11750,0,TRUE,0,10886,10886,1002.2,876.8,876.8,0,0,125.4,681.90983735899,631.767701233189,0,50.1421361258015,58.1625565107387,50.8849825869245,0,7.27757392381425,,0.073531914893617,,33,28,25,20,16,13,7,2
"662",1039,"Europe","Netherlands",845,175,2020-04-01,17231017,12595,0,TRUE,0,11556,11556,987,847,847,0,0,140,730.949310769063,670.651070682595,0,60.2982400864673,57.2804263381552,49.1555431696225,0,8.12488316853265,,0.0824930527987296,,34,29,26,21,17,14,8,3
"663",1173,"Europe","Netherlands",1019,134,2020-04-02,17231017,13614,0,TRUE,0,12441,12441,971.4,828.2,828.2,0,0,143.2,790.086853260025,722.011939283677,0,68.0749139763486,56.3750822136616,48.0644874298482,0,8.3105947838134,,0.0861613045394447,,35,30,27,22,18,15,9,4
"664",1339,"Europe","Netherlands",1083,166,2020-04-03,17231017,14697,0,TRUE,0,13358,13358,975.4,818,818,0,0,157.4,852.938628056603,775.229924037566,0,77.7087040190373,56.6072217327625,47.4725316561408,0,9.13469007662171,,0.0911070286453018,,36,31,28,23,19,16,10,5
"665",1487,"Europe","Netherlands",1026,148,2020-04-04,17231017,15723,0,TRUE,0,14236,14236,1051.2,905.8,905.8,0,0,145.4,912.482414705992,826.18454848022,0,86.2978662257718,61.0062656197252,52.5679941004063,0,8.43827151931891,,0.094574826687019,,37,32,29,24,20,17,11,6
"666",1651,"Europe","Netherlands",904,164,2020-04-05,17231017,16627,0,TRUE,0,14976,14976,1037.8,899,899,0,0,138.8,964.945946022803,869.130359513893,0,95.8155865089101,60.2285982307371,52.1733569179347,0,8.05524131280237,,0.0992963252541048,,38,33,30,25,21,18,12,7
"667",1766,"Europe","Netherlands",1224,115,2020-04-06,17231017,17851,0,TRUE,0,16085,16085,976.6,824.2,824.2,0,0,152.4,1035.98063886769,933.491041184627,0,102.489597683062,56.6768635884928,47.8323479107472,0,8.84451567774554,,0.0989300319309843,,39,34,31,26,22,19,13,8
"668",1867,"Europe","Netherlands",952,101,2020-04-07,17231017,18803,0,TRUE,0,16936,16936,965.2,813,813,0,0,152.2,1091.22984441371,982.87872387335,0,108.35112054036,56.0152659590551,47.1823572572646,0,8.8329087017905,,0.099292666063926,,40,35,32,27,23,20,14,9
"669",2101,"Europe","Netherlands",777,234,2020-04-08,17231017,19580,0,TRUE,0,17479,17479,1027,878,878,0,0,149,1136.32294599907,1014.3916635913,0,121.931282407765,59.6018215291645,50.9546244426548,0,8.64719708650975,,0.107303370786517,,41,36,33,28,24,21,15,10
"670",2248,"Europe","Netherlands",969,147,2020-04-09,17231017,20549,0,TRUE,0,18301,18301,1049.2,900.2,900.2,0,0,149,1192.55874450127,1062.09633476654,0,130.462409734724,60.8901958601747,52.242998773665,0,8.64719708650975,,0.109397050951384,,42,37,34,29,25,22,16,11
"671",2396,"Europe","Netherlands",1213,148,2020-04-10,17231017,21762,0,TRUE,0,19366,19366,1122,966.8,966.8,0,0,155.2,1262.95505366863,1123.90348172717,0,139.051571941459,65.1151351078117,56.1081217666955,0,9.0070133411162,,0.110100174616304,,43,38,35,30,26,23,17,12
"672",2511,"Europe","Netherlands",1335,115,2020-04-11,17231017,23097,0,TRUE,0,20586,20586,1201.4,1074.2,1074.2,0,0,127.2,1340.43161816856,1194.70603505295,0,145.725583115611,69.7231045619652,62.3410678545555,0,7.38203670740967,,0.1087154175867,,44,39,36,31,27,24,18,13
"673",2643,"Europe","Netherlands",1316,132,2020-04-12,17231017,24413,0,TRUE,0,21770,21770,1200.4,1085.4,1085.4,0,0,115,1416.80551995277,1263.41933270683,0,153.386187245941,69.66506968219,62.9910585080382,0,6.67401117415182,,0.108261991561873,,45,40,37,32,28,25,19,14
"674",2737,"Europe","Netherlands",1174,94,2020-04-13,17231017,25587,0,TRUE,0,22850,22850,1131.4,1021.6,1021.6,0,0,109.8,1484.93846880889,1326.09700286408,0,158.841465944813,65.6606629776989,59.2884331783783,0,6.37222979932061,,0.106968382381678,,46,41,38,33,29,26,20,15
"675",2823,"Europe","Netherlands",964,86,2020-04-14,17231017,26551,0,TRUE,0,23728,23728,1011.2,886.6,886.6,0,0,124.6,1540.88409291222,1377.05162730673,0,163.832465605483,58.6848704287158,51.4537244087218,0,7.23114601999406,,0.106323678957478,,47,42,39,34,30,27,21,16
"676",2945,"Europe","Netherlands",868,122,2020-04-15,17231017,27419,0,TRUE,0,24474,24474,960.2,825.8,825.8,0,0,134.4,1591.25836855712,1420.34564761906,0,170.912720938062,55.725091560179,47.9252037183876,0,7.79988784179135,,0.107407272329407,,48,43,40,35,31,28,22,17
"677",3134,"Europe","Netherlands",734,189,2020-04-16,17231017,28153,0,TRUE,0,25019,25019,972.4,828,828,0,0,144.4,1633.85597031214,1451.97465709656,0,181.881313215581,56.4331170934368,48.0528804538931,0,8.38023663954368,,0.111320285582354,,49,44,41,36,32,29,23,18
"678",3315,"Europe","Netherlands",1061,181,2020-04-17,17231017,29214,0,TRUE,0,25899,25899,1007.6,852,852,0,0,155.6,1695.43097775366,1503.04535129877,0,192.385626454898,58.475944861525,49.4457175684987,0,9.03022729302629,,0.113472992400904,,50,45,42,37,33,30,24,19
"679",3459,"Europe","Netherlands",1235,144,2020-04-18,17231017,30449,0,TRUE,0,26990,26990,1047.2,899.4,899.4,0,0,147.8,1767.10405427608,1566.36140513354,0,200.742649142532,60.7741261006242,52.1965708698448,0,8.57755523077947,,0.113599789812473,,51,46,43,38,34,31,25,20
"680",3601,"Europe","Netherlands",1140,142,2020-04-19,17231017,31589,0,TRUE,0,27988,27988,1050.4,927,927,0,0,123.4,1833.26381721984,1624.28021514923,0,208.983602070615,60.959837715905,53.7983335516412,0,7.16150416426378,,0.113995378137959,,52,47,44,39,35,32,26,21
"681",3684,"Europe","Netherlands",1066,83,2020-04-20,17231017,32655,0,TRUE,0,28971,28971,984,863.8,863.8,0,0,120.2,1895.12899906024,1681.32850196828,0,213.800497091959,57.1063216988295,50.1305291498465,0,6.97579254898303,,0.112815801561782,,53,48,45,40,36,33,27,22
"682",3751,"Europe","Netherlands",750,67,2020-04-21,17231017,33405,0,TRUE,0,29654,29654,878.6,759.6,759.6,0,0,119,1938.65515889167,1720.96632485477,0,217.6888340369,50.9894453705199,44.0832946772672,0,6.90615069325275,,0.112288579553959,,54,49,46,41,37,34,28,23
"683",3916,"Europe","Netherlands",729,165,2020-04-22,17231017,34134,0,TRUE,0,30218,30218,828,712.8,712.8,0,0,115.2,1980.96258624781,1753.697997048,0,227.264589199813,48.0528804538931,41.3672623037863,0,6.68561815010687,,0.11472432179059,,55,50,47,42,38,35,29,24
"684",4054,"Europe","Netherlands",708,138,2020-04-23,17231017,34842,0,TRUE,0,30788,30788,776,655,655,0,0,121,2022.05128112868,1786.77787851988,0,235.273402608796,45.035066705581,38.0128462527778,0,7.02222045280322,,0.116353825842374,,56,51,48,43,39,36,30,25
"685",4177,"Europe","Netherlands",887,123,2020-04-24,17231017,35729,0,TRUE,0,31552,31552,757,625.4,625.4,0,0,131.6,2073.52821948931,1831.11652666816,0,242.411692821149,43.9324039898516,36.2950138114309,0,7.63739017842069,,0.116907833972403,,57,52,49,44,40,37,31,26
"686",4289,"Europe","Netherlands",806,112,2020-04-25,17231017,36535,0,TRUE,0,32246,32246,742.2,630.4,630.4,0,0,111.8,2120.30433258815,1871.39273323217,0,248.911599355975,43.0734877691781,36.585188210307,0,6.48829955887108,,0.117394279458054,,58,53,50,45,41,38,32,27
"687",4409,"Europe","Netherlands",655,120,2020-04-26,17231017,37190,0,TRUE,0,32781,32781,680.6,587.8,587.8,0,0,92.8,2158.31717884092,1902.44139391192,0,255.875784929003,39.4985391750237,34.1129023318821,0,5.38563684314164,,0.118553374563055,,59,54,51,46,42,39,33,28
"688",4475,"Europe","Netherlands",655,66,2020-04-27,17231017,37845,0,TRUE,0,33370,33370,537.4,459.6,459.6,0,0,77.8,2196.3300250937,1936.62393809953,0,259.706086994169,31.1879443912103,26.6728307446972,0,4.51511364651315,,0.118245474963668,,60,55,52,47,43,40,34,29
"689",4518,"Europe","Netherlands",400,43,2020-04-28,17231017,38245,0,TRUE,0,33727,33727,453.4,369,369,0,0,84.4,2219.5439770038,1957.34239017929,0,262.201586824504,26.3130144900907,21.4148706370611,0,4.89814385302968,,0.118133089292718,,61,56,53,48,44,41,35,30
"690",4566,"Europe","Netherlands",171,48,2020-04-29,17231017,38416,0,TRUE,0,33850,33850,425.2,348,348,0,0,77.2,2229.46794144536,1964.48068039164,0,264.987261053715,24.6764308804292,20.1961381617812,0,4.48029271864801,,0.118856726364015,,62,57,54,49,45,42,36,31
"691",4711,"Europe","Netherlands",386,145,2020-04-30,17231017,38802,0,TRUE,0,34091,34091,389.2,305.6,305.6,0,0,83.6,2251.8694050386,1978.46708641748,0,273.402318621124,22.5871752085208,17.7354592593113,0,4.8517159492095,,0.12141126746044,,63,58,55,50,46,43,37,32
"692",4795,"Europe","Netherlands",514,84,2020-05-01,17231017,39316,0,TRUE,0,34521,34521,398.2,304.4,304.4,0,0,93.8,2281.69933324307,2003.42208472083,0,278.277248522243,23.1094891264979,17.665817403581,0,5.44367172291688,,0.121960524977109,,64,59,56,51,47,44,38,33
"693",4893,"Europe","Netherlands",475,98,2020-05-02,17231017,39791,0,TRUE,0,34898,34898,431,333,333,0,0,98,2309.26590113631,2025.30123439609,0,283.964666740216,25.0130331831255,19.3256149651527,0,5.68741821797286,,0.122967505214747,,65,60,57,52,48,45,39,34
"694",4987,"Europe","Netherlands",445,94,2020-05-03,17231017,40236,0,TRUE,0,35249,35249,393.6,319.4,319.4,0,0,74.2,2335.09142263628,2045.6714771972,0,289.419945439088,22.8425286795318,18.5363406002095,0,4.30618807932231,,0.12394373198131,,66,61,58,53,49,46,40,35
"695",5056,"Europe","Netherlands",335,69,2020-05-04,17231017,40571,0,TRUE,0,35515,35515,354.2,279.6,279.6,0,0,74.6,2354.53310736099,2061.10875521741,0,293.424352143579,20.5559544163876,16.2265523851552,0,4.3294020312324,,0.12462103472924,,67,62,59,54,50,47,41,36
"696",5082,"Europe","Netherlands",199,26,2020-05-05,17231017,40770,0,TRUE,0,35688,35688,305.6,243.4,243.4,0,0,62.2,2366.08204843626,2071.14878941852,0,294.933259017735,17.7354592593113,14.1256897372918,0,3.60976952201951,,0.124650478292862,,68,63,60,55,51,48,42,37
"697",5168,"Europe","Netherlands",317,86,2020-05-06,17231017,41087,0,TRUE,0,35919,35919,307.6,247.4,247.4,0,0,60.2,2384.47910532501,2084.5548466466,0,299.924258678405,17.8515290188617,14.3578292563927,0,3.49369976246904,,0.125781877479495,,69,64,61,56,52,49,43,38
"698",5204,"Europe","Netherlands",232,36,2020-05-07,17231017,41319,0,TRUE,0,36115,36115,304.4,243.8,243.8,0,0,60.6,2397.94319743286,2095.92968308255,0,302.013514350314,17.665817403581,14.1489036892019,0,3.51691371437913,,0.125946900941455,,70,65,62,57,53,50,44,39
"699",5288,"Europe","Netherlands",455,84,2020-05-08,17231017,41774,0,TRUE,0,36486,36486,,,,,,,2424.34906773059,2117.46062347916,0,306.888444251433,,,,,,0.126585914683775,,71,66,63,58,54,51,45,40
"700",5359,"Europe","Netherlands",319,71,2020-05-09,17231017,42093,0,TRUE,0,36734,36734,,,,,,,2442.86219437889,2131.85327366342,0,311.008920715475,,,,,,0.127313330007365,,72,67,64,59,55,52,46,41
"701",237,"Asia","Pakistan",1406,28,2020-04-24,212215030,11155,0,TRUE,0,10918,10918,701.4,686,686,0,0,15.4,52.5646086424699,51.4478168676366,0,1.11679177483329,3.30513818931675,3.2325702849605,0,0.072567904356256,,0.0212460779919319,,53,44,39,36,30,24,13,1
"702",253,"Asia","Pakistan",785,16,2020-04-25,212215030,11940,0,TRUE,0,11687,11687,715.8,701.4,701.4,0,0,14.4,56.2636868840063,55.0714998838678,0,1.19218700013849,3.37299389209143,3.30513818931675,0,0.0678557027746809,,0.0211892797319933,,54,45,40,37,31,25,14,2
"703",269,"Asia","Pakistan",783,16,2020-04-26,212215030,12723,0,TRUE,0,12454,12454,866,847.6,847.6,0,0,18.4,59.9533407223796,58.6857584969359,0,1.26758222544369,4.08076656964401,3.99406206054303,0,0.0867045091009812,,0.02114281222982,,55,46,41,38,32,26,15,3
"704",281,"Asia","Pakistan",605,12,2020-04-27,212215030,13328,0,TRUE,0,13047,13047,746,728,728,0,0,18,62.8042226792325,61.4800940348099,0,1.32412864442259,3.515302379855,3.43048275138665,0,0.0848196284683512,,0.0210834333733493,,56,47,42,39,33,27,16,4
"705",301,"Asia","Pakistan",751,20,2020-04-28,212215030,14079,0,TRUE,0,13778,13778,763.8,745.2,745.2,0,0,18.6,66.3430860669954,64.9247133909412,0,1.41837267605409,3.59917956800704,3.51153261858974,0,0.0876469494172962,,0.0213793593294978,,57,48,43,40,34,28,17,5
"706",327,"Asia","Pakistan",806,26,2020-04-29,212215030,14885,0,TRUE,0,14558,14558,818.8,795.6,795.6,0,0,23.2,70.1411205417449,68.6002306245698,0,1.54088991717505,3.85835065499366,3.74902757830112,0,0.109323076692542,,0.0219684245885119,,58,49,44,41,35,29,18,6
"707",346,"Asia","Pakistan",874,19,2020-04-30,212215030,15759,0,TRUE,0,15413,15413,957.2,930,930,0,0,27.2,74.2595847240415,72.6291629768165,0,1.63042174722497,4.51051935388365,4.38234747086481,0,0.128171883018842,,0.0219557078494828,,59,50,45,42,36,30,19,7
"708",385,"Asia","Pakistan",1058,39,2020-05-01,212215030,16817,0,TRUE,0,16432,16432,1004.8,977,977,0,0,27.8,79.2450939973479,77.4308963884415,0,1.8141976089064,4.73482014916663,4.60382094519884,0,0.130999203967787,,0.0228935006243682,,60,51,46,43,37,31,20,8
"709",417,"Asia","Pakistan",1297,32,2020-05-02,212215030,18114,0,TRUE,0,17697,17697,1060.2,1033.2,1033.2,0,0,27,85.3568194486507,83.3918313891339,0,1.9649880595168,4.99587611678588,4.86864667408336,0,0.127229442702527,,0.0230208678370321,,61,52,47,44,38,32,21,9
"710",440,"Asia","Pakistan",989,23,2020-05-03,212215030,19103,0,TRUE,0,18663,18663,1148.4,1120.4,1120.4,0,0,28,90.0171868128285,87.9438181169354,0,2.07336869589303,5.41149229628081,5.2795506519967,0,0.131941644284102,,0.0230330314610271,,62,53,48,45,39,33,22,10
"711",462,"Asia","Pakistan",1083,22,2020-05-04,212215030,20186,0,TRUE,0,19724,19724,1146.6,1118.4,1118.4,0,0,28.2,95.1205011256743,92.9434639949866,0,2.17703713068768,5.40301033343397,5.27012624883355,0,0.132884084600417,,0.0228871495095611,,63,54,49,46,40,34,23,11
"712",486,"Asia","Pakistan",1315,24,2020-05-05,212215030,21501,0,TRUE,0,21015,21015,1191.8,1162.4,1162.4,0,0,29.4,101.317046205445,99.0269162368,0,2.29012996864548,5.61600184492116,5.47746311842286,0,0.138538726498307,,0.0226035998325659,,64,55,50,47,41,35,24,12
"713",526,"Asia","Pakistan",1049,40,2020-05-06,212215030,22550,0,TRUE,0,22024,22024,1346.8,1316,1316,0,0,30.8,106.260145664518,103.781527632609,0,2.47861803190848,6.3463930900653,6.20125728135279,0,0.145135808712512,,0.0233259423503326,,65,56,51,48,42,36,25,13
"714",564,"Asia","Pakistan",1523,38,2020-05-07,212215030,24073,0,TRUE,0,23509,23509,1457.6,1426.4,1426.4,0,0,31.2,113.436828673257,110.779146981248,0,2.65768169200834,6.86850502530382,6.72148433595867,0,0.147020689345142,,0.0234287375898309,,66,57,52,49,43,37,26,14
"715",594,"Asia","Pakistan",1764,30,2020-05-08,212215030,25837,0,TRUE,0,25243,25243,,,,,,,121.749152263155,118.950104523699,0,2.79904773945559,,,,,,0.0229902852498355,,67,58,53,50,44,38,27,15
"716",618,"Asia","Pakistan",1637,24,2020-05-09,212215030,27474,0,TRUE,0,26856,26856,,,,,,,129.463026252193,126.55088567478,0,2.91214057741339,,,,,,0.0224939943219043,,68,59,54,51,45,39,28,16
"717",230,"America","Peru",2784,37,2020-04-15,31989256,10303,1,TRUE,1,10072,10072,1128.6,1110,1110,0,0,18.6,322.076887314916,314.855712805574,0.0312604957114351,7.18991401363008,35.2805954599257,34.699150239693,0,0.581445220232693,9.70591089973794e-05,0.0223235950693973,0.00434782608695652,39,34,29,22,15,10,6,1
